Student_ID,Age,Gender,Degree,Branch,CGPA,Internships,Projects,Coding_Skills,Communication_Skills
36296,19,Male,BCA,ECE,6.48,0,3,4,4
24411,23,Male,B.Tech,ECE,5.08,1,4,7,5
28989,20,Female,MCA,ECE,7.8,0,4,6,3
8537,18,Female,B.Tech,CSE,7.67,2,5,8,7
8345,19,Female,MCA,CSE,8.86,3,6,10,4
34040,19,Female,B.Tech,IT,7.29,1,4,7,2
20912,21,Male,BCA,CSE,7.44,2,5,8,4
10626,20,Male,BCA,Civil,9.17,2,5,8,4
5763,24,Female,B.Tech,Civil,7.39,1,4,5,8
12906,23,Male,MCA,ECE,6.61,0,3,4,5
32294,22,Female,B.Sc,ECE,9.03,0,5,6,5
18082,21,Male,B.Sc,CSE,7.75,1,4,7,6
27465,23,Female,MCA,CSE,7.09,0,4,5,6
17867,21,Male,B.Sc,IT,8.77,3,5,9,5
40700,23,Female,MCA,ME,8.29,1,5,7,7
28470,22,Male,MCA,Civil,5.68,0,3,6,3
42292,19,Male,MCA,Civil,6.81,1,3,4,7
13301,24,Female,B.Tech,ECE,8.7,2,5,7,3
45823,22,Female,B.Tech,Civil,5.25,0,2,3,5
22959,19,Male,MCA,ME,6.95,0,3,5,4
13875,23,Male,BCA,ME,7.45,0,3,2,4
19513,19,Female,B.Tech,IT,6.26,0,4,6,7
48438,20,Male,B.Sc,CSE,7.71,1,4,6,7
40666,22,Female,MCA,Civil,6.39,0,3,3,7
38501,24,Male,B.Tech,ME,7.52,0,3,4,5
8181,23,Female,BCA,IT,6.17,0,4,8,5
3343,23,Female,B.Sc,IT,8.82,1,5,7,4
38483,20,Male,MCA,CSE,8.03,2,5,9,4
10292,22,Male,B.Sc,Civil,8.53,1,4,6,6
26698,20,Female,MCA,IT,7.95,2,4,7,6
48913,19,Male,B.Sc,ME,6.04,0,3,3,6
32493,22,Male,B.Tech,CSE,4.67,0,3,7,7
35303,23,Female,B.Tech,CSE,7.63,3,5,8,4
11721,19,Female,BCA,ECE,6.86,1,4,6,10
1696,20,Female,MCA,Civil,5.47,0,2,3,6
28720,19,Male,B.Sc,ECE,6.17,0,3,5,7
39166,21,Female,B.Tech,IT,6.92,0,4,7,4
25570,18,Male,BCA,ECE,8.55,2,5,8,7
19592,19,Female,B.Sc,IT,9.57,1,5,8,4
41104,18,Female,MCA,ECE,6.81,1,3,5,3
31790,23,Male,B.Tech,Civil,7.33,0,4,5,7
13399,21,Female,B.Tech,IT,5.76,1,4,8,6
20181,24,Male,B.Tech,Civil,6.7,1,2,2,7
6570,23,Male,B.Tech,CSE,6.68,0,4,7,6
31238,20,Female,B.Sc,IT,5.25,0,3,5,7
44463,19,Female,B.Tech,IT,7.51,2,4,7,5
41654,18,Male,MCA,ME,6.13,1,4,8,6
30346,24,Male,MCA,ECE,5.76,0,3,4,9
22397,21,Male,B.Sc,CSE,6.44,1,4,7,6
14919,23,Male,BCA,ECE,5.64,0,3,5,7
45666,22,Male,BCA,CSE,6.12,1,4,6,6
44814,21,Male,B.Tech,IT,8.06,1,5,7,7
49937,23,Male,BCA,IT,6.83,1,4,6,1
9491,20,Male,MCA,ECE,5.11,0,2,3,5
25781,21,Female,B.Sc,ME,6.1,0,3,4,6
31882,20,Male,B.Tech,CSE,7.84,2,5,9,4
7247,24,Male,B.Tech,CSE,6.29,0,4,6,4
48993,24,Male,MCA,IT,7.61,1,4,7,4
23424,22,Female,BCA,ME,6.82,0,3,4,5
23435,20,Female,B.Tech,IT,6.63,0,4,7,6
18508,20,Female,BCA,Civil,7.27,0,3,4,5
35538,19,Female,B.Sc,ME,6.42,0,2,2,6
26752,20,Female,MCA,Civil,6.77,0,3,4,6
40696,20,Female,B.Sc,Civil,6.1,0,3,4,4
5068,22,Male,BCA,IT,9.12,1,6,9,7
26805,21,Male,MCA,Civil,7.13,0,3,3,4
11456,23,Male,BCA,ECE,7.65,1,4,7,5
75,18,Male,B.Sc,ME,4.99,0,2,3,7
45632,22,Male,B.Sc,IT,5.4,1,3,6,2
42235,23,Male,B.Tech,ME,7.73,0,3,4,5
13349,19,Male,BCA,IT,6.45,1,4,6,5
18780,22,Female,BCA,ECE,7.54,1,4,5,3
38681,20,Female,BCA,ECE,7.73,1,5,8,5
35080,18,Female,BCA,CSE,5.09,1,4,8,7
21615,19,Male,BCA,CSE,6.24,0,4,6,2
45662,19,Male,B.Sc,IT,7.62,2,5,10,7
22175,18,Male,B.Tech,Civil,5.23,0,2,3,7
7970,24,Female,MCA,CSE,7.47,2,5,10,5
11213,24,Male,B.Sc,CSE,9.29,2,6,10,7
45153,21,Female,B.Sc,ECE,9.07,1,5,8,2
38736,19,Female,BCA,ME,6.15,0,3,5,6
42090,21,Female,MCA,IT,6.69,0,3,3,5
27894,23,Male,MCA,Civil,7.32,0,4,5,5
23886,23,Female,BCA,ECE,6.64,1,3,5,5
889,21,Male,BCA,IT,7.32,1,4,7,7
49811,24,Male,B.Tech,Civil,5.87,0,2,1,7
5773,18,Female,BCA,Civil,6.85,0,3,4,3
47475,20,Male,B.Tech,IT,8.4,1,4,6,6
34134,21,Female,B.Sc,IT,6.46,0,3,5,7
23059,21,Male,B.Sc,ME,7.45,2,4,5,4
10778,24,Male,B.Tech,ME,5.01,0,2,3,7
19564,19,Male,B.Sc,ME,6.62,2,4,6,8
11105,23,Male,MCA,Civil,5.64,0,2,3,6
1414,21,Male,MCA,Civil,7.95,0,3,2,7
48076,19,Female,BCA,IT,8.34,2,5,8,7
571,20,Female,B.Sc,Civil,6.31,0,3,5,7
39504,23,Female,BCA,ME,6.23,0,2,1,10
12238,22,Female,MCA,ME,9.24,2,6,9,5
16435,19,Male,BCA,IT,7.49,1,5,8,5
44057,18,Female,BCA,Civil,5.05,0,3,5,4
36741,22,Female,B.Sc,ME,7.29,1,3,4,4
15581,22,Female,MCA,ECE,8.19,0,4,4,8
28483,18,Male,B.Tech,CSE,7.25,1,5,10,5
28665,22,Female,MCA,ME,6.97,2,3,5,4
1005,20,Male,B.Tech,ME,6.99,1,3,4,4
28562,20,Male,B.Sc,ECE,7.82,1,4,5,5
11616,23,Male,B.Tech,ECE,8.67,0,4,6,7
26660,21,Female,B.Tech,ECE,7.33,0,3,4,4
21984,22,Female,BCA,Civil,6.79,1,3,5,6
15314,19,Male,MCA,IT,8.82,3,6,10,5
39879,20,Female,B.Sc,ME,6.98,0,2,2,6
1175,18,Male,MCA,Civil,6.25,1,3,3,5
21293,19,Female,B.Tech,CSE,7.87,3,5,10,5
20492,19,Female,B.Sc,Civil,7.41,0,3,4,7
30101,20,Male,MCA,CSE,7.18,2,5,9,6
7177,24,Male,MCA,CSE,7.3,1,4,5,4
34843,20,Male,MCA,ECE,6.77,0,3,5,2
25745,24,Female,MCA,ME,6.5,0,4,7,7
45561,20,Male,BCA,IT,6.64,0,3,4,8
21496,24,Female,B.Tech,ME,8.14,1,4,6,4
2624,23,Male,B.Sc,CSE,8.0,2,5,8,4
46408,19,Female,BCA,Civil,5.68,0,3,5,3
34567,18,Female,B.Sc,Civil,6.36,1,3,3,6
11985,21,Male,MCA,Civil,7.3,0,3,4,7
28281,18,Female,MCA,ECE,9.07,3,5,7,4
40975,22,Male,MCA,Civil,7.25,0,4,5,7
37648,22,Female,BCA,ECE,7.43,1,4,5,6
28880,20,Female,B.Tech,ME,6.41,1,3,4,7
49452,24,Female,B.Tech,ECE,6.46,1,3,5,6
38038,21,Male,BCA,CSE,7.48,2,5,8,5
49859,21,Female,B.Sc,IT,7.01,1,5,8,6
49460,19,Male,MCA,ECE,7.47,1,5,9,4
7761,22,Male,MCA,Civil,8.52,0,4,4,6
15088,22,Male,B.Sc,ME,6.72,0,3,4,9
5943,19,Female,MCA,IT,8.41,2,5,8,7
4297,23,Female,MCA,ME,6.03,0,3,3,4
48261,24,Male,B.Sc,ECE,6.3,0,3,5,5
27478,18,Female,MCA,CSE,6.98,0,4,6,7
26824,18,Female,BCA,ECE,5.96,0,3,4,6
15398,23,Male,MCA,IT,7.67,1,4,7,6
15018,20,Male,B.Sc,ECE,7.63,0,4,5,4
1587,22,Male,MCA,ECE,7.59,2,4,7,5
33092,21,Male,MCA,CSE,5.94,0,3,4,7
6608,23,Female,MCA,Civil,6.9,0,4,6,3
7161,22,Female,B.Tech,ME,7.31,0,4,6,6
24382,24,Male,BCA,ECE,7.22,1,3,4,6
12960,22,Male,B.Tech,CSE,6.11,0,3,4,6
36574,20,Female,B.Tech,IT,6.6,0,4,6,3
29129,21,Female,MCA,CSE,6.61,1,4,7,4
49385,24,Female,MCA,CSE,9.08,1,5,6,5
45412,19,Female,B.Sc,ME,6.86,1,3,5,7
26414,21,Male,MCA,Civil,6.69,0,3,5,7
39156,24,Male,BCA,IT,6.48,1,4,8,5
30861,19,Female,MCA,Civil,4.5,0,1,1,5
25941,19,Female,MCA,CSE,8.25,1,5,7,4
27750,20,Female,MCA,ME,5.03,0,3,6,6
38087,22,Female,B.Tech,ME,6.51,1,3,4,6
13302,18,Male,MCA,ECE,6.85,2,3,5,5
11481,19,Male,MCA,ECE,6.53,2,4,6,9
14273,23,Female,B.Tech,CSE,6.78,1,4,8,5
45393,23,Male,MCA,IT,7.2,0,4,6,9
10780,20,Male,MCA,Civil,7.24,0,3,3,6
20075,21,Male,MCA,ME,6.0,2,3,5,9
15773,20,Male,B.Tech,CSE,7.62,1,4,7,6
33278,21,Female,B.Sc,Civil,4.5,0,3,6,4
23410,24,Female,BCA,ME,6.13,2,3,5,4
1869,18,Male,B.Tech,CSE,6.92,2,4,7,7
12735,21,Male,B.Sc,ECE,7.81,0,4,6,6
42939,23,Female,B.Sc,Civil,6.77,0,3,3,4
22117,18,Female,BCA,IT,5.02,0,2,2,4
41518,23,Female,B.Sc,ME,5.85,0,3,5,3
31892,20,Male,MCA,ECE,6.51,0,3,4,4
27985,22,Male,B.Tech,IT,5.83,2,3,5,4
31636,22,Male,BCA,IT,8.75,1,5,8,5
8003,24,Male,BCA,IT,6.25,0,4,6,7
49243,23,Female,B.Tech,ME,5.71,0,3,4,4
28091,24,Male,B.Sc,ME,6.54,0,3,5,3
23133,22,Male,B.Sc,ECE,7.32,1,4,7,3
43432,23,Male,B.Sc,ME,5.58,0,3,4,7
42433,18,Male,B.Sc,CSE,7.74,2,4,7,6
44028,20,Female,B.Sc,IT,7.01,1,4,7,6
46267,23,Male,B.Tech,Civil,6.73,1,3,3,2
21008,23,Female,MCA,IT,7.77,1,4,7,5
46823,21,Male,B.Sc,ECE,7.23,2,4,5,6
1716,22,Male,B.Tech,IT,7.49,1,4,6,3
22880,22,Female,BCA,Civil,6.7,1,3,5,4
7181,19,Male,BCA,ECE,8.44,2,5,8,8
49137,20,Female,BCA,Civil,8.14,1,4,5,6
24786,24,Female,MCA,ECE,6.59,0,4,8,4
36936,21,Male,MCA,ME,7.32,0,4,5,6
35201,18,Male,B.Tech,CSE,7.17,1,5,8,4
36226,24,Female,BCA,ME,7.02,0,3,3,6
15644,23,Male,BCA,ME,5.69,0,3,4,4
31547,21,Male,B.Tech,Civil,6.72,0,3,4,5
26533,23,Male,B.Sc,Civil,6.44,0,2,1,8
9970,22,Male,MCA,ME,6.12,0,2,2,7
25311,23,Female,MCA,IT,5.2,0,3,4,6
42984,20,Male,B.Tech,Civil,7.61,2,4,7,3
43267,24,Female,B.Sc,ECE,5.42,1,3,5,4
5190,18,Male,B.Tech,ECE,6.9,0,4,7,5
48956,19,Female,BCA,Civil,5.91,0,3,5,6
24726,21,Female,B.Tech,Civil,7.12,0,3,4,7
34367,22,Female,MCA,IT,6.61,1,4,6,8
3748,21,Male,BCA,ECE,6.36,1,3,5,6
792,23,Male,BCA,Civil,8.12,2,5,7,5
9666,21,Female,BCA,ECE,5.68,0,3,4,5
1513,21,Male,B.Sc,ECE,7.44,2,4,7,7
20241,18,Female,MCA,IT,7.37,0,3,4,4
26337,18,Male,BCA,CSE,9.12,3,5,7,6
5261,21,Male,MCA,ECE,8.05,1,5,9,5
6027,22,Female,B.Sc,IT,6.4,1,3,5,5
9947,20,Female,MCA,Civil,5.33,0,2,1,5
13058,20,Female,BCA,IT,6.71,0,4,7,8
27973,24,Female,B.Sc,ME,7.14,0,4,5,5
12951,18,Female,BCA,ME,6.69,0,3,5,6
8341,20,Female,B.Sc,IT,5.58,1,3,5,6
42169,23,Male,B.Tech,CSE,7.04,1,4,6,8
48599,18,Female,BCA,IT,6.99,1,4,8,5
45199,18,Male,B.Tech,ECE,4.73,1,2,2,9
26281,24,Female,MCA,ME,5.7,0,2,2,4
35185,18,Female,B.Tech,CSE,7.9,2,5,10,6
40694,23,Female,BCA,IT,6.28,1,3,5,5
25241,19,Female,B.Sc,ECE,5.66,2,4,7,6
22170,24,Female,B.Sc,IT,8.02,2,5,7,5
26717,24,Male,MCA,ME,7.84,0,4,6,6
13322,21,Male,B.Tech,IT,8.94,1,6,10,6
32730,19,Male,B.Sc,IT,7.41,0,4,6,8
27424,22,Male,BCA,CSE,6.34,0,3,4,7
12068,20,Female,B.Tech,CSE,6.0,1,3,3,5
7755,23,Female,BCA,ECE,8.14,1,4,4,7
33620,21,Male,MCA,CSE,7.64,2,5,8,5
16403,21,Female,BCA,Civil,7.39,1,4,6,6
30320,18,Female,BCA,CSE,7.25,0,3,4,5
14715,20,Male,B.Sc,ME,6.09,1,3,3,5
9553,18,Male,B.Sc,ECE,7.41,1,4,6,5
49165,22,Male,B.Tech,Civil,6.77,0,2,1,7
37036,21,Female,B.Sc,CSE,6.37,0,4,7,7
49928,23,Male,MCA,ME,7.05,0,4,5,7
25984,20,Female,B.Sc,IT,5.66,0,3,4,8
15285,20,Male,B.Sc,CSE,6.11,0,3,4,7
37904,21,Female,BCA,ME,6.5,0,3,4,4
27893,20,Male,B.Sc,CSE,7.05,1,4,7,4
21696,19,Female,BCA,IT,6.8,2,4,8,5
17165,22,Male,B.Sc,CSE,8.41,0,4,6,6
16586,18,Female,B.Sc,Civil,7.44,2,4,5,7
45329,23,Female,B.Sc,CSE,8.91,1,5,9,6
40312,18,Male,MCA,CSE,7.72,1,4,6,6
22862,23,Male,MCA,ME,8.24,1,5,7,5
43224,21,Female,BCA,ECE,5.65,2,3,5,5
39291,19,Female,MCA,IT,5.91,0,4,7,7
36220,21,Male,B.Sc,ECE,5.87,0,3,5,4
37733,21,Female,MCA,ECE,7.24,0,3,3,4
5390,24,Male,B.Tech,CSE,7.92,1,5,8,7
3449,21,Female,BCA,ECE,8.2,1,5,8,8
37500,20,Female,B.Tech,IT,5.4,1,2,3,3
48258,21,Female,B.Tech,ME,8.83,2,5,8,5
2140,22,Male,BCA,ECE,6.68,0,4,8,4
47080,18,Male,MCA,ME,7.4,1,3,2,6
35248,22,Male,B.Tech,ME,5.8,1,2,3,5
23286,22,Female,BCA,ECE,6.07,0,3,5,3
47337,20,Female,BCA,ECE,7.98,2,4,7,6
38844,22,Female,MCA,CSE,6.77,2,4,6,5
42693,23,Female,MCA,Civil,7.76,2,4,7,5
39488,19,Female,B.Tech,ME,8.04,2,5,7,5
32975,24,Male,B.Tech,IT,7.31,1,5,8,5
1073,23,Male,B.Tech,ECE,6.49,0,3,3,8
2434,23,Male,B.Tech,CSE,7.99,0,4,5,7
30063,21,Male,MCA,Civil,7.88,0,4,6,5
46833,19,Female,B.Sc,ECE,7.89,1,5,9,4
12031,23,Male,B.Sc,ME,6.24,0,2,2,6
26767,19,Male,BCA,ECE,6.11,0,4,7,3
4837,22,Female,B.Tech,CSE,6.21,2,4,6,2
43599,18,Male,B.Sc,Civil,9.45,2,5,7,6
8450,19,Male,B.Tech,CSE,7.07,1,5,8,4
11618,22,Male,MCA,Civil,9.1,0,4,5,3
9793,21,Female,B.Sc,ME,6.21,0,3,3,7
42671,19,Female,B.Tech,ECE,6.38,2,4,6,5
35699,21,Female,MCA,IT,6.34,1,4,6,7
9526,21,Male,MCA,Civil,8.64,2,5,7,3
22413,20,Male,MCA,IT,6.77,1,4,7,6
2796,18,Female,BCA,IT,5.59,0,3,5,4
20188,22,Female,B.Sc,CSE,8.08,2,4,6,7
25738,23,Female,BCA,IT,5.97,0,4,7,6
38452,24,Female,BCA,ME,5.84,0,3,5,6
45041,23,Male,B.Tech,ECE,7.15,2,4,6,5
32994,21,Male,MCA,IT,6.34,0,3,5,7
31245,22,Male,B.Sc,CSE,6.32,1,4,8,5
12826,19,Male,B.Tech,ECE,7.36,1,4,5,4
27294,18,Male,B.Sc,CSE,6.14,0,4,8,5
4711,19,Female,MCA,ECE,6.75,1,3,4,7
28058,21,Female,B.Sc,IT,8.13,2,5,7,3
5886,22,Male,BCA,IT,5.17,0,3,6,5
17801,22,Male,MCA,Civil,8.37,1,5,8,4
29407,19,Female,MCA,CSE,7.31,2,5,8,6
35732,18,Male,BCA,CSE,6.49,0,4,6,7
3087,19,Male,B.Sc,ME,6.51,1,3,4,6
30294,21,Female,B.Tech,ECE,7.58,2,5,8,6
23902,20,Male,B.Tech,ME,8.23,0,4,5,5
28065,24,Male,MCA,ME,7.15,0,2,1,7
9208,19,Male,B.Sc,Civil,7.61,0,3,4,6
14073,22,Male,B.Tech,Civil,7.35,1,5,8,6
8578,21,Female,B.Sc,ME,6.87,0,3,4,8
34481,20,Female,MCA,CSE,8.77,2,4,6,3
11489,21,Male,MCA,CSE,8.0,3,6,10,5
40635,20,Male,B.Sc,Civil,6.85,0,3,3,4
26781,22,Female,B.Sc,CSE,6.95,0,4,8,6
9423,24,Female,BCA,ECE,6.06,1,4,6,4
40792,23,Female,B.Sc,IT,6.63,0,4,7,6
46044,20,Male,B.Tech,Civil,6.37,0,3,3,5
26748,18,Male,B.Sc,CSE,6.26,0,5,9,6
47749,24,Male,B.Tech,CSE,7.13,2,4,7,6
40188,20,Female,BCA,CSE,7.71,3,5,8,7
18631,23,Female,MCA,IT,8.96,1,6,10,8
49077,18,Male,B.Tech,CSE,6.55,1,3,5,6
40024,19,Female,B.Tech,Civil,6.72,1,3,5,6
40871,21,Male,B.Tech,CSE,5.58,0,3,4,3
22159,22,Male,MCA,ECE,7.82,2,5,9,6
30941,22,Male,MCA,ME,6.57,0,3,3,6
5900,20,Female,B.Tech,ME,5.32,0,2,3,5
16004,20,Female,MCA,Civil,7.21,1,4,5,7
45478,23,Female,BCA,CSE,7.97,2,5,9,6
24444,20,Female,B.Sc,ECE,6.51,0,4,6,7
24938,22,Male,B.Sc,Civil,7.41,0,3,3,2
14197,18,Male,MCA,IT,7.66,1,5,9,6
13157,19,Female,MCA,Civil,7.63,0,4,5,5
5368,23,Female,B.Tech,ME,6.98,0,3,4,7
19721,20,Male,MCA,ME,7.11,1,4,7,6
36609,19,Female,B.Sc,ME,8.51,1,4,6,6
2507,20,Female,B.Sc,IT,8.27,2,5,8,5
14382,19,Male,B.Sc,ME,7.55,0,4,6,6
34245,21,Male,BCA,CSE,5.7,0,3,6,6
13535,23,Male,B.Tech,Civil,6.47,0,3,5,9
8525,21,Female,MCA,ME,6.72,1,3,5,3
19559,21,Male,BCA,IT,6.34,0,3,4,7
41963,23,Male,B.Sc,ECE,7.58,2,4,5,5
7022,21,Male,B.Tech,Civil,6.22,0,2,2,6
8489,19,Male,B.Tech,ECE,7.34,2,4,7,5
23230,24,Female,B.Sc,Civil,7.65,1,4,5,5
35865,20,Male,B.Sc,ME,7.84,1,4,7,4
24153,23,Male,MCA,CSE,6.25,0,4,8,5
27707,18,Male,B.Sc,ME,7.74,1,4,5,7
46285,21,Male,B.Sc,Civil,8.37,1,5,7,5
34598,23,Female,B.Sc,Civil,7.86,2,4,6,6
4726,21,Male,MCA,IT,4.94,1,3,6,6
19975,22,Male,B.Sc,IT,6.57,1,3,5,4
80,20,Male,BCA,CSE,7.01,0,4,6,7
13939,18,Female,B.Tech,IT,6.06,0,3,3,5
15185,23,Male,B.Tech,IT,8.12,1,5,7,6
28069,23,Male,MCA,ECE,5.27,0,3,5,2
33427,24,Female,B.Tech,CSE,6.85,0,4,7,5
45593,19,Female,MCA,Civil,7.59,0,3,4,6
47295,22,Female,BCA,ECE,7.02,1,4,6,5
1465,24,Female,B.Tech,ME,7.05,0,4,5,6
16257,22,Female,BCA,IT,8.1,2,5,9,7
24666,18,Male,B.Tech,Civil,5.88,1,2,3,6
25031,22,Female,B.Sc,Civil,7.15,2,4,5,6
47978,19,Female,B.Tech,IT,5.17,0,2,2,5
43937,21,Female,MCA,Civil,6.2,0,4,6,6
3897,18,Female,B.Sc,Civil,7.0,0,2,1,5
7796,21,Female,BCA,IT,7.81,1,4,5,3
25194,23,Male,MCA,CSE,7.48,1,5,9,7
18907,19,Female,B.Tech,ECE,6.66,1,4,7,6
28820,23,Female,B.Sc,CSE,5.73,0,2,3,7
1030,23,Male,B.Tech,ECE,6.8,0,3,5,9
38728,24,Male,B.Sc,Civil,6.85,1,3,5,6
46452,22,Female,B.Sc,Civil,7.8,1,3,4,6
7989,18,Male,B.Tech,IT,7.71,2,4,7,6
47587,23,Female,BCA,CSE,6.37,1,4,7,4
46437,21,Male,MCA,CSE,7.22,0,4,6,4
45651,20,Female,MCA,ME,5.53,0,3,6,5
3666,24,Female,B.Tech,Civil,7.59,0,3,4,5
22195,19,Female,B.Tech,ME,7.83,1,4,7,7
8515,20,Male,B.Sc,ME,6.12,0,3,5,7
24054,18,Male,B.Sc,Civil,7.35,1,4,6,7
20786,21,Female,MCA,CSE,8.2,3,5,8,4
1853,24,Female,BCA,ME,5.46,1,3,4,4
33225,18,Female,B.Sc,ME,7.39,0,3,4,8
19996,18,Male,B.Tech,CSE,6.56,0,4,7,6
28628,18,Female,B.Sc,IT,7.01,1,5,8,5
24980,21,Female,B.Tech,ECE,8.84,2,5,9,4
56,21,Male,B.Tech,CSE,7.18,0,4,6,5
29621,19,Female,B.Sc,IT,7.18,1,5,8,4
40272,21,Male,B.Sc,CSE,8.41,1,6,10,4
16041,19,Male,B.Sc,ME,8.81,1,5,8,7
15909,19,Female,MCA,ME,5.76,0,2,2,7
54,21,Male,B.Tech,ECE,7.46,2,4,7,5
38084,20,Male,B.Sc,ECE,9.45,1,5,6,7
44943,18,Male,MCA,IT,5.7,1,3,5,6
22392,22,Female,MCA,CSE,6.57,0,3,5,6
6791,22,Female,B.Tech,ME,6.67,0,3,3,5
39123,19,Female,B.Sc,ME,6.89,0,4,6,8
36160,22,Male,BCA,ECE,7.16,1,4,5,7
33906,18,Male,BCA,IT,6.47,2,4,7,4
9576,24,Female,BCA,ME,7.65,0,3,4,5
188,18,Female,B.Tech,Civil,5.46,0,2,1,9
10401,22,Male,B.Sc,ECE,5.66,0,3,4,6
1992,20,Male,BCA,ECE,8.83,1,5,7,3
17627,21,Male,BCA,Civil,7.3,0,4,6,7
43488,22,Male,MCA,ME,7.42,0,3,3,2
12911,21,Female,MCA,ECE,6.96,1,3,5,5
47172,19,Female,MCA,IT,6.85,0,5,9,5
37530,19,Female,B.Tech,ME,5.32,1,3,4,4
24887,19,Female,MCA,CSE,5.68,1,3,5,5
39563,20,Female,BCA,ECE,6.01,0,2,2,6
21683,20,Male,MCA,IT,5.96,0,3,4,7
15912,21,Female,B.Tech,CSE,7.34,1,5,10,6
30723,19,Male,MCA,ME,7.67,1,4,5,5
9016,18,Male,B.Tech,ECE,8.23,1,6,10,6
9547,24,Female,B.Tech,IT,6.01,0,3,3,4
47201,21,Female,B.Sc,Civil,6.8,0,4,6,4
32893,24,Female,B.Tech,ME,6.08,0,3,5,3
36742,18,Female,MCA,ECE,6.75,0,3,4,7
42909,23,Male,B.Sc,CSE,8.52,3,5,8,5
32484,23,Male,B.Sc,ECE,7.18,0,3,2,5
17314,19,Male,MCA,IT,8.5,1,5,8,6
8826,20,Female,B.Sc,ECE,5.77,0,3,5,5
11115,22,Female,B.Tech,IT,8.38,2,5,9,4
8309,22,Female,B.Sc,ME,4.98,0,2,3,4
14148,18,Female,BCA,IT,5.62,1,2,3,3
32901,22,Male,B.Sc,IT,7.05,1,5,9,5
48344,20,Female,B.Tech,CSE,6.19,0,4,8,4
38529,20,Male,B.Sc,IT,6.62,2,3,5,5
15102,23,Female,BCA,ECE,7.84,0,4,5,7
47210,21,Male,B.Tech,CSE,7.28,1,5,8,7
5934,22,Female,MCA,CSE,8.52,2,5,8,8
43374,22,Female,B.Sc,ME,7.98,1,4,7,4
10039,19,Female,B.Sc,ME,7.67,1,4,7,6
33292,18,Male,MCA,ME,7.84,2,4,6,8
26412,18,Male,B.Sc,Civil,7.89,1,4,7,5
6403,18,Female,BCA,ME,7.33,1,4,5,4
11947,21,Female,MCA,CSE,6.94,1,4,8,5
2842,20,Female,MCA,Civil,6.23,0,2,2,4
29260,18,Male,MCA,Civil,6.77,0,3,3,4
34888,18,Male,B.Sc,IT,7.62,1,4,7,3
27709,23,Male,BCA,ECE,4.74,1,3,7,5
45205,22,Male,B.Sc,IT,6.59,2,3,5,6
16781,18,Female,MCA,ME,6.64,0,3,3,4
43727,18,Female,B.Tech,Civil,6.73,0,3,4,5
29462,18,Female,MCA,IT,6.04,1,3,5,5
14756,22,Male,B.Sc,CSE,7.35,1,4,6,8
48270,23,Male,B.Tech,IT,7.76,1,5,8,6
44111,24,Female,B.Sc,ME,7.06,0,4,5,7
8116,19,Female,BCA,ECE,5.98,0,3,4,7
6353,23,Female,BCA,ME,7.11,2,4,5,5
24644,22,Male,B.Tech,Civil,7.27,0,4,5,5
16047,23,Female,B.Sc,IT,6.06,0,3,4,7
25586,24,Male,MCA,IT,4.88,0,2,3,8
22904,20,Female,MCA,ME,7.11,0,2,1,5
31081,18,Female,BCA,ECE,8.94,1,5,9,6
26126,19,Male,MCA,IT,5.96,0,4,7,7
25917,20,Female,MCA,CSE,5.53,1,3,5,4
27920,19,Female,BCA,Civil,8.85,1,4,6,4
45208,18,Female,MCA,CSE,8.0,2,5,8,4
20572,21,Male,B.Tech,ME,7.33,0,4,6,3
28152,18,Male,B.Sc,Civil,7.07,2,4,5,5
6671,24,Female,BCA,ECE,7.06,0,4,6,4
11219,24,Male,B.Sc,ME,7.81,0,4,5,6
13675,21,Female,B.Tech,CSE,8.33,1,5,7,7
43554,22,Male,BCA,ECE,7.45,1,4,7,3
14374,21,Female,BCA,ECE,6.4,0,3,3,5
2160,20,Male,B.Sc,IT,7.04,1,5,8,6
12109,24,Female,B.Tech,ME,5.84,1,4,7,5
39698,24,Female,B.Tech,IT,6.63,0,4,8,8
1318,23,Female,MCA,ME,7.49,0,4,5,8
39602,19,Male,MCA,CSE,6.51,0,3,5,5
13721,22,Female,B.Sc,ME,6.43,0,3,3,6
44470,24,Female,MCA,IT,7.66,0,3,4,4
6254,23,Female,B.Sc,IT,7.73,1,4,6,5
23601,18,Female,B.Sc,CSE,8.39,2,6,10,4
11866,20,Female,B.Sc,CSE,6.66,1,4,8,9
30238,22,Female,B.Sc,IT,7.23,1,4,5,9
44687,24,Male,B.Sc,ME,5.11,0,2,3,6
17747,21,Female,BCA,ECE,8.13,0,4,4,9
11157,22,Male,BCA,IT,5.99,1,4,8,5
47261,23,Female,BCA,Civil,5.72,0,2,2,4
4805,23,Male,BCA,ECE,7.4,1,4,7,5
24590,19,Female,B.Sc,ME,5.95,0,3,4,6
12092,22,Male,BCA,ECE,6.07,0,3,4,6
48330,19,Female,MCA,ME,7.2,1,4,6,8
37306,20,Female,B.Tech,Civil,6.59,0,3,4,5
45523,18,Female,MCA,CSE,7.44,3,4,7,3
22765,24,Female,B.Sc,ME,6.13,1,2,1,3
14892,24,Male,BCA,ECE,6.48,0,3,4,6
5541,19,Male,BCA,Civil,7.01,0,3,3,4
4634,24,Female,B.Sc,ECE,6.74,2,3,5,6
44994,19,Female,BCA,ME,7.35,0,4,5,6
42150,22,Male,MCA,Civil,6.47,0,3,4,4
8087,20,Female,MCA,ME,6.02,0,3,3,5
